metaplastic	metaplásico
bevantolol	bevantolol
drobuline	drobulina
nebramycin	nebramicina
cinnopentazone	cinopentazona
Siblings	Hermanos
boldo	boldo
pseudoephedrine	pseudoefedrina|seudoefedrina
OPHN1	oligofrenina 1
oligophrenin-1	oligofrenina 1
oligophrenin	oligofrenina 1
pantenicate	pantenicato
Steindler operation	operación de Steindler
methylthiouracil	metiltiouracilo
mala metallorum	mala metallorum
food-producing animal species	animal productor de alimentos|especie destinada a la producción de alimentos|especie animal productora de alimentos
food-producing species	animal productor de alimentos|especie destinada a la producción de alimentos|especie animal productora de alimentos
levcromakalim	levcromakalim
food allergy	alergia alimentaria
alimentary allergy	alergia alimentaria
immune	inmune
hydrazine sulfate	sulfato de hidracina
actual duration	duración real
meletimide	meletimida
auto-erotism	autoerotismo
auto-eroticism	autoerotismo
nitarsone	nitarsona
demexiptiline	demexiptilina
nitrendipine	nitrendipino
irinotecan	irinotecán
metrafazoline	metrafazolina
gadopentetic acid	ácido gadopentético
cidoxepin	cidoxepina
gangrenous inflammation	inflamación gangrenosa
aminoxytriphene	aminoxitrifeno
menogaril	menogarilo
sarcolysin	sarcolisina
Drug Information System	sistema de información sobre drogas|SID
DIS	sistema de información sobre drogas|SID
coinfection	coinfecciones
glucametacin	glucametacina
postabsorptive state	estado de postasimilación
rifametane	rifametano
oxytetracycline	oxitetraciclina|oxytetracycline
infant home	casa cuna
baby nursery	casa cuna
acting on the vessel wall	acción sobre la pared vascular
carindacillin	carindacilina
ftalofyne	ftalofina
phytate	fitatos
cuproxoline	cuproxolina
dementia	demencia
limited consciousness	consciencia limitada
ciclotropium bromide	bromuro de ciclotropio
vascular endothelium	endotelio vascular
contraceptive pill	píldora anticonceptiva
rehabilitation of the visually impaired	rehabilitación de discapacitados de la vista
elbanizine	elbanizina
drug metabolism	metabolismo|biotransformación
biotransformation	metabolismo|biotransformación
metabolism	metabolismo|biotransformación
dicolinium iodide	ioduro de dicolinio
mendelian	mendeliano
behavioural epidemic	Epidemia comportamental
cardio-asthenia	cardiastenia
synovial	sinovial
medial plantar artery	arteria plantar interna
glutamate	glutamato
promegestone	promegestona
aptiganel	aptiganel
sameridine	sameridina
leiomyoma	leiomioma
salnacedin	salnacedina
ketoprofen	ketoprofen|ketoprofeno
fusafungine	fusafungina
sulfadiazine sodium	sulfadiazina sódica
Lelystad agent	agente de Lelystad
butopyrammonium iodide	yoduro de butopiramonio
therapeutic recreation program	programa recreativo terapéutico
therapeutic recreation programme	programa recreativo terapéutico
spectral distribution	distribución espectral
oocyst	oocisto
filterability	filtrabilidad
granule cell	célula granular
dosage schedule	calendario posológico
growth rate	tasa de crecimiento
mobecarb	mobecarbo
ticlopidine	ticlopidina
fencibutirol	fencibutirol
nihydrazone	nihidrazona
endometrial biopsy	biopsia de endometrio|biopsia endometrial
RNA extraction machine time	tiempo de máquina de extracción del ARN
glidazamide	glidazamida
calcium clofibrate	clofibrato cálcico
paratyphus	paratifus|paratifoidea
acute psychosis	psicosis aguda
amebiasis	amebiasis
amoebiasis	amebiasis
amebiasis	amebiasis
radio immunoprecipitation assay	RIPA|análisis de radioinmunoprecipitación
nartograstim	nartograstim
stibamine glucoside	estibamina glucósido
molecular switch	conmutador molecular
plague	peste
pifarnine	pifarnina
demecarium bromide	bromuro de demecario
interpolation	interpolar|interpolación
interpolate	interpolar|interpolación
glenvastatin	glenvastatina
Farabeuf's operation	amputación de Farabeuf
presbyatrics	geriatría
geriatrics	geriatría
bronchadenitis	adenopatías hiliares|broncoadenitis
hilar lymphoma	adenopatías hiliares|broncoadenitis
break prescribed by law	descanso prescrito por ley
dysphoric mood	disforia
dysphoria	disforia
fosfonet sodium	fosfonet sódico
mivacurium chloride	cloruro de mivacurio
germinal tumor	tumor germinal
representational principle	principio representacional
rotoxamine	rotoxamina
consent of vulnerable population	consentimiento de la población vulnerable
panomifene	panomifeno
IgA deficiency	deficiencia de IgA|déficit de IgA
urinary discomfort	molestia al orinar
raw vegan	crudivegano
radioimmunoassay	radioinmunoensayo
amygdala's central nucleus	núcleo central de la amígdala
molsidomine	molsidomina
adverse effects	reacciones adversas
undesirable effects	reacciones adversas
dental technician	dentista
dentist	dentista
fosmidomycin	fosmidomicina
surgical extraction	extracción quirúrgica
Historical control	Control histórico
cefoperazone	cefoperazona
botanical	sustancia a base de plantas|sustancia vegetal
herbal drug	sustancia a base de plantas|sustancia vegetal
herbal substance	sustancia a base de plantas|sustancia vegetal
GERD	ERGE|enfermedad por reflujo gastroesofágico|enfermedad del reflujo gastroesofágico
gastroesophageal reflux disease	ERGE|enfermedad por reflujo gastroesofágico|enfermedad del reflujo gastroesofágico
GluT3	GluT3
Asymptotic	Asintótico
fitting dimension	dimensión de ajuste
selective	selectivo
calcium folinate	folinato cálcico
hip adiposis	esteatomería|esteatotrocanteria
spiramycin	espiramicina
tiopropamine	tiopropamina
control of movements	regulación muscular
control of muscular movements by central nervous system	regulación muscular
calcium hydroxyapatite	hidroxiapatita de calcio
spiramide	espiramida
postpartal circulatory adaptation	modificaciones de la circulación fetal tras el nacimiento
anti-env antibody	anticuerpo anti env VIH
Plasmid Stabilization Technology	estabilización de plásmidos
PST	estabilización de plásmidos
ability to handle metaphor	capacidad para manejar la metáfora
halocarban	halocarbano
surgical brush	cepillo quirúrgico
general dynamics of perception	dinámica general de la percepción
cellular morphogenesis	morfogénesis celular
pre-employment examination	examen médico de contratación
pre-employment medical examination	examen médico de contratación
preplacement medical examination	examen médico de contratación
key enzyme	enzima llave
tiapirinol	tiapirinol
camazepam	camazepam
ca-125 antigen	CA-125|antígeno CA-125|antígeno carbohidrato 125
parapenzolate bromide	bromuro de parapenzolato
elcatonin	elcatonina
passage into the general circulation	paso a la circulación general
result of determination	resultado de análisis
pulvinar	pulvinar
crufomate	crufomato
nutrition policy	política nutricional
menabitan	menabitán
rufloxacin	rufloxacino
CHMP/CVMP opinion	dictamen del CHMP/CVMP
colorectal	colorrectal
Community crisis unit	centro de crisis comunitario
nutritional rehabilitation	rehabilitación nutricional
guaietolin	guaietolina
ACTG 19 analyse	ensayo ACTG 19
Significance	Significación
rutoside	rutósido
levofenfluramine	levofenfluramina
sensory pathway	circuito sensorial
gynaecological	ginecológico
gynecological	ginecológico
gynaecologic	ginecológico
gynecologic	ginecológico
metibride	metibrida
thoracic aortic aneurysm	aneurisma de la aorta torácica|aneurisma aórtico torácico
amikhelline	amikelina
fusiform cataract	catarata fusiforme
nipradilol	nipradilol
respiratory aerosol	aerosol
aerosol	aerosol
picolamine	picolamina
initiation codon	codón de inicio de la traducción|codón de inicio|codón de iniciación
colloidal volume substitution	reemplazo de volumen coloidal
pamicogrel	pamicogrel
stimulating action	accion estimulante
filling with devitalization of one root	obturación con desvitalización monorradicular
bumecaine	bumecaína
clomoxir	clomoxir
nuclotixene	nuclotixeno
loop	bucle
intermediary	intermedio
WHO Expert Committee on Dependence Producing Drugs	comité de expertos en drogodependencia de la O.M.S.
ARfD	DRA|dosis de referencia aguda
acute reference dose	DRA|dosis de referencia aguda
picoprazole	picoprazol
spinal instability	inestabilidad raquídea
adaptive trial	ensayo clínico con diseño de adaptación|ensayo clínico de diseño adaptativo
adaptive clinical trial	ensayo clínico con diseño de adaptación|ensayo clínico de diseño adaptativo
adaptive design clinical trial	ensayo clínico con diseño de adaptación|ensayo clínico de diseño adaptativo
how genetic units are set into motion through molecular interactions	manera en que se ponen en marcha las unidades genéticas mediante las interacciones moleculares
non-epithelial tumour	tumor no epitelial
non-epithelial tumor	tumor no epitelial
varicocele	varicocele
methylchromone	metilcromona
spirgetine	espirgetina
chronic cryptosporidiosis	criptosporidiosis crónica
mesuprine	mesuprina
aceperone	aceperona
RF	factor reumatoide|factor reumatoideo
rheumatoid factor	factor reumatoide|factor reumatoideo
simvastatin	simvastatina
sclera	esclerótica
secondary syphilis	sífilis secundaria
perineotomy	episiotomía|perineotomía
episiotomy	episiotomía|perineotomía
emergency care	atención de emergencia
cutaneous resorption	absorción percutanea
percutaneous resorption	absorción percutanea
granulomatous inflammation	inflamación granulomatosa
cilostamide	cilostamida
radioimmunoprecipitation	precipitación radioinmunológica
viability	viabilidad
tone analysis	análisis del sonido
Health services research	Investigación en servicios sanitarios
BAL	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
level of alcohol in the blood	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
BA	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
blood alcohol concentration	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
blood alcohol level	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
BAC	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
blood alcohol content	porcentaje de alcoholemia|tasa de alcohol en sangre|alcoholemia
guanoxyfen	guanoxifeno
blood-forming organ	órgano hemopoyético
storage of associative memory	almacenamiento de la memoria asociativa
radioactive radiation	radiación radioactiva
broxuridine	broxuridina
tioxacin	tioxacino
adaptation	adaptación
intervertebral disc	cartílago intervertebral|fibrocartílago intervertebral|disco intervertebral
intervertebral fibrocartilage	cartílago intervertebral|fibrocartílago intervertebral|disco intervertebral
spinal disc	cartílago intervertebral|fibrocartílago intervertebral|disco intervertebral
metoxepin	metoxepina
vaccines portfolio	cartera de vacunas|cartera de posibles vacunas
portfolio of potential vaccines	cartera de vacunas|cartera de posibles vacunas
seractide	seractida
pull incentive	incentivo de compensación
genetic abnormality	anomalía genética
cardiopulmonary	cardiopulmonar
Sauerbruch operation	operación de Sauerbruch
the heart muscle removes 75% of the O2 in the coronary circulation	el miocardio utiliza el 75% del oxígeno de la circulación coronaria
biomedical ethics	ética biomédica
etocrilene	etocrileno
connection between nerve and muscle	conexión entre niervos y músculos
idoxuridine	idoxuridina
polymorphic gene	gen polimórfico
benzfetamine	benzfetamina
pheresis	aféresis|hemaféresis
haemapheresis	aféresis|hemaféresis
aphaeresis	aféresis|hemaféresis
myocardial necrosis	necrosis miocardial
overall migration limit	límite de migración global|límite global de migración
OML	límite de migración global|límite global de migración
flazalone	flazalona
thymalfasin	timalfasina
clothing to provide protection from chemicals	ropa de protección contra las agresiones químicas
montelukast	montelukast
mivobulin	mivobulina
hyperalgesia	hiperalgesia
toripristone	toripristona
acetylmethadol	acetilmetadol
LLPC	célula plasmática de larga vida
long-lived plasma cell	célula plasmática de larga vida
KOP	receptor κ|receptor opioide κ|receptor opioide kappa|receptor opiáceo κ|receptor opiáceo kappa|receptor OP2|receptor kappa|ROK|KOR
κ receptor	receptor κ|receptor opioide κ|receptor opioide kappa|receptor opiáceo κ|receptor opiáceo kappa|receptor OP2|receptor kappa|ROK|KOR
kappa receptor	receptor κ|receptor opioide κ|receptor opioide kappa|receptor opiáceo κ|receptor opiáceo kappa|receptor OP2|receptor kappa|ROK|KOR
κ-opioid receptor	receptor κ|receptor opioide κ|receptor opioide kappa|receptor opiáceo κ|receptor opiáceo kappa|receptor OP2|receptor kappa|ROK|KOR
kappa opioid receptor	receptor κ|receptor opioide κ|receptor opioide kappa|receptor opiáceo κ|receptor opiáceo kappa|receptor OP2|receptor kappa|ROK|KOR
laryngeal electromyography	electromiografía laríngea
bed-day	día-cama
amifloverine	amifloverina
osteochondrodysplasia	osteocondrodisplasia
principal investigator	investigador principal
asthma	asma
to make abnormal cells self-destruct	hacer que las células anormales se autodestruyan
amoxecaine	amoxecaína
lumbar hyperlordosis	hiperlordosis lumbar
nicomorphine	nicomorfina
bucket trial	ensayo de tipo cesta|ensayo de cesta
basket trial	ensayo de tipo cesta|ensayo de cesta
isometheptene	isometepteno
reserpine	reserpina
Galeazzi operation	operación de Galeazzi
null cell	célula nula
foscolic acid	ácido foscólico
midbrain	mesencéfalo
mesencephalon	mesencéfalo
in situ treatment	tratamiento in situ
in-position treatment	tratamiento in situ
in situ therapy	tratamiento in situ
fenleuton	fenleutón
sociophobia	sociofobia
salinazid	salinazid
teratological	teratológico
gastric homeostasis	homeostasis gástrica
diflunisal	diflunisal
medium disease-inducing potential of virus	virus con una capacidad inductora de enfermedad media
etoxadrol	etoxadrol
azaribine	azaribina
Game theory	Teoría del juego
centralised marketing authorisation application	solicitud de autorización de comercialización por procedimiento centralizado
application for a centralised marketing authorisation	solicitud de autorización de comercialización por procedimiento centralizado
ethypicone	etipicona
aminometradine	aminometradina
methoxamine	metoxamina
pegaldesleukin	pegaldesleucina
synaptic relay	relevo sináptico
obligatory rate of oxidation	porcentaje obligatorio de oxidación
endostatin	endostatina
mechanism involved in evolutionary immunoselection	mecanismo involucrado en los éxitos de la inmunoselección evolutiva
ulobetasol	ulobetasol
etifoxine	etifoxina
macula	mácula lútea|mancha amarilla
macula lutea	mácula lútea|mancha amarilla
yellow spot	mácula lútea|mancha amarilla
aeration	aireación|aeración
air renewal	aireación|aeración
ibutamoren	ibutamoreno
pirazolac	pirazolaco
dibromodulcitol	dibromodulcitol
salcolex	salcolex
cicloprofen	cicloprofeno
mixed headache	cefalea mixta
racemorphan	racemorfano
intravenous route	vía intravenosa|vía iv
oxyfenamate	oxifenamato
functional site on the protein	punto funcional de la proteina
dichloroxylenol	dicloroxilenol
bisbendazole	bisbendazol
resocortol	resocortol
Sédillot's operation	operación de Sédillot
rescimetol	rescimetol
tiapirinol	tiapirinol
tiapamil	tiapamilo
quinocide	quinocida
leniquinsin	leniquinsina
initiation site	centro iniciador
elsamitrucin	elsamitrucina
angular stomatitis	estomatitis angular
flamenol	flamenol
rimcazole	rimcazol
ossicle	huesecillo
vanitiolide	vanitiolida
Hochenegg operation	operación de Hochenegg
acamprosate	acamprosato
Micado database	base de datos Micado
suxethonium chloride	cloruro de suxetonio
histamine H2 receptor	receptor H2 de histamina
prednazoline	prednazolina
otosclerosis	otosclerosis
infectibility	Susceptibilidad
evolutionary genetics	genética de la evolución
high-voltage therapy	radioterapia de alto voltaje
timelotem	timelotem
neraminol	neraminol
Lewis antigen	antígeno Lewis
closantel	closantel
polyembryony	formaciòn de varios embriones
intracardiac hemodynamics	hemodinámica intracardíaca
cogazocine	cogazocina
nebuliser	nebulizador
spray	nebulizador
sprayer	nebulizador
sulofenur	sulofenur
amidapsone	amidapsona
amelometasone	amelometasona
focussed grid	rejilla focalizada
D aminoacid	D aminoácido
enprostil	enprostilo
QRD template	plantilla del QRD
Quality Rreview of Documents template	plantilla del QRD
Hildebrand operation	operación de Hildebrand
lod score	resultado Lod
genetic instability	inestabilidad genética
periportal carcinoma	carcinoma periportal
DNA data bank	banco de datos sobre el DNA
first messenger	primer mensajero
delmopinol	delmopinol
King's operation	operación de King
ansa	asa
aminophenazone cyclamate	ciclamato de aminofenazona
crown of tooth	corona dentaria
ethyl cartrizoate	cartrizoato de etilo
adductor	aductor
aggravation	agravamiento|agravación
tofisopam	tofisopam
nortestosterone phenylpropionate	fenilpropionato de nortestosterona
infantile convulsions	crisis convulsivas neonatales
arbekacin	arbekacina
borreliosis	borreliosis
motorial learning	psicomotricidad
aminocaproic acid	ácido aminocaproico
spinal spiral CT scanning	escáner de barrido espiral raquídeo
vCJD	variante de la enfermedad de Creutzfeldt-Jakob|v-ECJ
variant Creutzfeldt-Jakob disease	variante de la enfermedad de Creutzfeldt-Jakob|v-ECJ
variant CJD	variante de la enfermedad de Creutzfeldt-Jakob|v-ECJ
encainide	encainida
intracellular resorption	resorción intracelular
carcinoma of large intestine	carcinoma de colón
profit	ganancia
tomoscanning with photon-emitting elements	tomoescintigrafía con elementos emisores de fotones
urine collector for male	colector de orina|colector urinario
batebulast	batebulast
incompatibility	incompatibilidad
biological testing	examen biológico
nilprazole	nilprazol
penirolol	penirolol
light bath	baño luminoso
aniracetam	aniracetam
adenocarcinoma	adenocarcinoma
adenomatoid carcinoma	adenocarcinoma
renzapride	renzaprida
furazolidone	furazolidona
Ponderal index	Indice ponderal
impromidine	impromidina
cardiorespiratory	cardiorrespiratorio
irolapride	irolaprida
Kirmisson's operation	operación de Kirmisson
galactorrhoea	galactorrea
galactorrhea	galactorrea
transurethral	transuretral
pidolic acid	ácido pidólico
postvaccinal hepatitis	hepatitis serica|hepatitis por inoculacion
inoculation hepatitis	hepatitis serica|hepatitis por inoculacion
vaccination rate	tasa de vacunación|utilización de la vacuna|porcentaje de vacunación
vaccination uptake	tasa de vacunación|utilización de la vacuna|porcentaje de vacunación
vaccine uptake	tasa de vacunación|utilización de la vacuna|porcentaje de vacunación
vaccine uptake rate	tasa de vacunación|utilización de la vacuna|porcentaje de vacunación
vaccination uptake rate	tasa de vacunación|utilización de la vacuna|porcentaje de vacunación
angina pectoris	angina (pectoris)|angina de pecho|angor
angina	angina (pectoris)|angina de pecho|angor
tagorizine	tagorizina
blood fat level	contenido en lípidos sanguíneos
digital health authority	autoridad de sanidad digital
diprafenone	diprafenona
aerodontology	aerodontología
aerodontia	aerodontología
siratiazem	siratiazem
pirenzepine	pirenzepina
retrovirus of simian origin	retrovirus de origen símico
tiprenolol	tiprenolol
edogestrone	edogestrona
thiohexamide	tiohexamida
area under the plasma level-time curve	zona bajo la curva concentración plasmática-tiempo
homeopathic veterinary medicinal product	medicamento veterinario homeopático|medicamento homeopático veterinario
letrazuril	letrazurilo
hypotony	hipotensión|hipotonía ocular
ocular hypotony	hipotensión|hipotonía ocular
hypamnion	hipamnios
congenital thymus defect	defecto congénito del timo
cytotoxic substance	sustancia citotóxica
bucainide	bucainida
international grouping	agrupación internacional
tetriprofen	tetriprofeno
scapulohumeral	humero-escapular|escapulohumeral
humeroscapular	humero-escapular|escapulohumeral
sisomicin	sisomicina
gene amplification	amplificación genética
gene frequency	frecuencia génica
norethandrolone	noretandrolona
osteoclastoma	tumor de células gigantes|osteoclastoma
ABT-378	ABT-378
philophobia	filofobia
tolerable weekly intake	IST|ingesta semanal tolerable
TWI	IST|ingesta semanal tolerable
assessment of erythrocyte lifetime	estudio de la duración de la vida de los hematíes
subjective feeling of fear	estado emocional subjetivo
mafenide	mafenida
clocoumarol	clocumarol
right pulmonary artery	arteria pulmonar derecha
ribostamycin	ribostamicina
levamfetamine	levanfetamina
ethylmethylthiambutene	etilmetiltiambuteno
urine mucopolysaccharide	mucopolisacárido en la orina
urinary mucopolysaccharide	mucopolisacárido en la orina
to make pain visible	hacer visible el dolor
protection to corrosion	resistencia a la intemperie
weatherproof	resistencia a la intemperie
attribute	atributo
sterile gauze compress	compresa de gasa estéril
precursor cell of red blood cell	célula precursora del glóbulo rojo
epimestrol	epimestrol
elfazepam	elfazepam
primidone	primidona
etomidoline	etomidolina
diflorasone	diflorasona
mannosidosis	alfa-manosidosis|manosidosis
alpha mannosidosis	alfa-manosidosis|manosidosis
triflocin	triflocina
undifferentiated carcinoma	carcinoma indiferenciado|carcinoma no diferenciado
ciproquinate	ciproquinato
concussion	conmoción
commotion	conmoción
commotio	conmoción
process validation	validación del proceso
effective reproduction number	número efectivo de reproducción|número reproductivo efectivo
effective reproductive rate	número efectivo de reproducción|número reproductivo efectivo
effective reproductive number	número efectivo de reproducción|número reproductivo efectivo
phloroglucinol	floroglucina|floroglucinol
confirmatory assay	análisis de confirmación
confirmation assay	análisis de confirmación
troxerutin	troxerutina
methylphenidate	metilfenidato
betamethasone benzoate	benzoato de betametasona
autosomal	autosómico
comparative microcosm test	prueba comparativa microcosmo
amelometasone	amelometasona
safe use of cosmetic products	seguridad en la utilización de los cosméticos
delivery protocol	protocolo de administración
moprolol	moprolol
carprazidil	carprazidil
lexipafant	lexipafant
anterior spinal artery	arteria espinal anterior
unprotected sex	sexo sin protección
abnormal blood vessel growth in the eyes	crecimiento anómalo de los vasos sanguíneos en el globo ocular
esilate	esilato
EU Digital COVID Certificate	certificado COVID digital de la UE|certificado verde digital
digital green certificate	certificado COVID digital de la UE|certificado verde digital
EU Digital COVID-19 certificate	certificado COVID digital de la UE|certificado verde digital
EU DCC	certificado COVID digital de la UE|certificado verde digital
calcium carbimide	carbimida cálcica
palate	paladar
orbital CT scan	tomografía orbitaria|tomografía computerizada orbitaria|TAC tomografía axial computerizada orbitaria|TAC orbitaria|TAC orbitario
moxidectin	moxidectina
Hoffa operation	operación de Hoffa
cervicobrachial pain	neuralgia cervicobraquial
exotoxin	exotoxina
mediating neural system	sistema neural de mediación
TIL	linfocito TIL
tumor infiltrating lymphocyte	linfocito TIL
tumor-infiltrating lymphocyte	linfocito TIL
tumor-derived activated cell	linfocito TIL
tumour infiltrating lymphocyte	linfocito TIL
headspace	hueco|cámara de aire
outage	hueco|cámara de aire
ullage	hueco|cámara de aire
liver metastasis	metástasis hepática
hepatic metastasis	metástasis hepática
metastasis in the liver	metástasis hepática
psychoactive drug	sustancia psicoactiva|droga psicoactiva|psicofármaco
psychoactive substance	sustancia psicoactiva|droga psicoactiva|psicofármaco
catalytic antibody	anticuerpo catalítico
MyHealth@EU	MiSalud@UE
to inherit	heredar
ablukast	ablukast
fencamfamin	fencanfamina
treptilamine	treptilamina
centralised product	medicamento autorizado por procedimiento centralizado
asobamast	asobamast
cross-reactive epitope	epitopo de reacción cruzada
clinical procedure to the fertilised egg	intervención clínica practicada sobre el óvulo fecundado
aprindine	aprindina
cautery-punch method	método de cauterización
gradient	gradiente
therapeutic touch	presión terapéutica
iliac colotomy	colotomía ilíaca
melitracen	melitraceno
betanidine	betanidina
exocrine gland	glándula exocrina
HE	eliptocitosis hereditaria
hereditary elliptocytosis	eliptocitosis hereditaria
niperotidine	niperotidina
ileus of newborn	oclusión intestinal neonatal
hemaphobia	hemofobia|hemafobia|hematofobia
hematophobia	hemofobia|hemafobia|hematofobia
hemophobia	hemofobia|hemafobia|hematofobia
exogenous gene	gen exógeno
cytomegalic inclusion disease	enfermedad de las inclusiones citomegálicas
consistency	consistencia
cycliramine	cicliramina
black paper	libro negro
phensuximide	fensuximida
test procedure	procedimiento analítico
fenoterol	fenoterol
photophobia	fotofobia
light sensitivity	fotofobia
blue asphyxia	asfixia cianótica
dominant lethal mutation test	ensayo de mutación letal dominante
dominant lethal test	ensayo de mutación letal dominante
dominant lethal assay	ensayo de mutación letal dominante
oxamarin	oxamarina
radicular cells	células radiculares
iohexol	iohexol
amfecloral	anfecloral
outer package	embalaje exterior
outer packaging	embalaje exterior
secondary packaging	embalaje exterior
halonamine	halonamina
presumptive treatment	tratamiento empírico
empirical treatment	tratamiento empírico
sural arteries	arterias surales
securinine	securinina
early indicator of adverse health effect	indicador precoz de efectos adversos para la salud
Jarish-Herxheimer reaction	reacción de Jarisch-Herheixmer
quaternary ammonium anticholinergic	anticolinérgico de amonio cuaternario|anticolinérgico con estructura de amonio cuaternario|anticolinérgico N-cuaternario|anticolinérgico cuaternario
quaternary ammonium anticholinergic agent	anticolinérgico de amonio cuaternario|anticolinérgico con estructura de amonio cuaternario|anticolinérgico N-cuaternario|anticolinérgico cuaternario
quaternary anticholinergic	anticolinérgico de amonio cuaternario|anticolinérgico con estructura de amonio cuaternario|anticolinérgico N-cuaternario|anticolinérgico cuaternario
quaternary anticholinergic drug	anticolinérgico de amonio cuaternario|anticolinérgico con estructura de amonio cuaternario|anticolinérgico N-cuaternario|anticolinérgico cuaternario
fimbriectomy	fimbriectomia
lesioning process	proceso lesional
mechanism of lesion production	proceso lesional
phase III study	Estudio de fase III
oestradiol dipropionate	dipropionato de estradiol
azacitidine	azacitidina
white asphyxia	asfixia blanca|asfixia pálida
trimegestone	trimegestona
oxfendazole	oxfendazol
flumethasone pivalate	pivalato de flumetasona
dimecamine	dimecamina
zimidoben	zimidobén
cytotoxic defensive cell	célula citotóxica de defensa
adverse outcome pathway	ruta de resultados adversos
AOP	ruta de resultados adversos
organogenesis	organogénesis
trichlormethiazide	triclormetiazida
bambuterol	bambuterol
tallimustine	talimustina
nadifloxacin	nadifloxacino
staple food	alimento de base
falintolol	falintolol
dexfosfoserine	dexfosfoserina
technique of assisted fertilisation	técnica de fecundación asistida
estradiol valerate	valerato de estradiol
aluminium clofibrate	clofibrato de aluminio
plicamycin	plicamicina
etafedrine	etafedrina
life events	Sucesos vitales
xenograft	injerto heterólogo
barophobia	barofobia
posterior temporal cortex	corteza temporal posterior
sermorelin	sermorelina
batch condemnation	decomiso del lote
heptaverine	heptaverina
impetigo neonatorum	impétigo del recién nacido
impetigo of the newborn	impétigo del recién nacido
p21 protein	proteína p21
Annual SoHO Activity Report	informe anual de actividad en materia de SoHO
to convert	convertir
transdermal system	efecto transdérmico
benzonatate	benzonatato
pneumococcal vaccine	vacuna de neumococo|vacuna contra los neumococos|vacuna antineumocócica
short synacthen test	prueba de estimulación rápida con ACTH
SST	prueba de estimulación rápida con ACTH
pronounced reduction of the ability to walk	disminución pronunciada de la aptitud de marcha
metenolone	metenolona
trazolopride	trazoloprida
polynoxylin	polinoxilina
ivarimod	ivarimod
locus coding for enzymes	locus que codifica para las enzimas
food acceptability	aceptabilidad de un alimento
crilvastatin	crilvastatina
cefempidone	cefempidona
monotherapy	monoterapia
heat production	producción de calor|producción calorífica
intra-uterine insemination	inseminación intrauterina
IUI	inseminación intrauterina
intrauterine insemination	inseminación intrauterina
octotiamine	octotiamina
medical oxygen	oxígeno médico
medical grade oxygen	oxígeno médico
gentisic acid	ácido gentísico
Pels-Leusden method	operación de Pels-Leuden
difebarbamate	difebarbamato
simvastatin	simvastatina
proprioceptive impulse	impulso propioceptivo
regular passenger services	servicios regulares de viajeros
cerebral malaria	malaria cerebral
tirapazamine	tirapazamina
Management Board Working Group on the contribution of the EMEA to public and animal health	Grupo de Trabajo del Consejo de Administración sobre la contribución de la EMEA a la salud pública y animal
Union-wide unique single identification number	número de identificación único para toda la Unión
frame shift mutation	mutación por corrimiento del marco de lectura
TAR sequence	secuencia de nucleótidos TAR|secuencia TAR|secuencia receptora en trans
TAR nucleotide sequence	secuencia de nucleótidos TAR|secuencia TAR|secuencia receptora en trans
trans-acting responsive sequence	secuencia de nucleótidos TAR|secuencia TAR|secuencia receptora en trans
carbocromen	carbocromeno
litoxetine	litoxetina
steatorrhoea	esteatorrea
fatty stool	esteatorrea
steatorrhea	esteatorrea
third party donation	donación de terceros
benclonidine	benclonidina
human swine influenza A(H1N1)	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
novel influenza A(H1N1)	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
North American influenza	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
2009 H1N1 flu	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
North American flu	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
influenza A(H1N1)v	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
novel H1N1 flu	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
influenza A(H1N1)	gripe A(H1N1)v|gripe pandémica (H1N1) 2009|nueva gripe por virus A(H1N1)
inflatable splint	férula hinchable
antigen complex	complejo antigénico
corticotropin hormon	hormona liberadora de corticotropina
generic veterinary medicinal product	medicamento veterinario genérico
levonorgestrel	levonorgestrel
orientiparcin	orientiparcina
norgesterone	norgesterona
occipitotemporal axis of the brain	eje occipitotemporal del cerebro
DEFI	desfibrilador
defibrillator	desfibrilador
stomach tube	sonda gástrica|sonda estomacal
HERA Advisory Forum	Foro Consultivo de la HERA
high-oestrogen oral contraceptive	contraceptivo oral alto en estrógenos
woman who becomes infected immediately after giving birth	mujer que contraje el virus después de dar a luz
azolimine	azolimina
pattern of impurities	espectro de impurezas
cletoquine	cletoquina
ridogrel	ridogrel
rate of biotransformation	velocidad de biotransformación
vindeburnol	vindeburnol
surface molecule	molécula de la superficie
nexopamil	nexopamilo
phalangectomy	falangectomía
cypenamine	cipenamina
