race non-specific resistance	rezistență orizontală
horizontal resistance	rezistență orizontală
non-specific resistance	rezistență orizontală
CHED	DSCI|document sanitar comun de intrare
common health entry document	DSCI|document sanitar comun de intrare
Clearing house for medical equipment	centru de coordonare pentru echipamente medicale
clearing house	centru de coordonare pentru echipamente medicale
COVID-19 Clearing House for medical equipment	centru de coordonare pentru echipamente medicale
chromosome-type aberration	aberație cromozomială
southern bluefin tuna	ton roșu din sud
oxygen therapy	oxigenoterapie
turgescence	umflare|turgescență|tumescență|tumefacție
tumescence	umflare|turgescență|tumescență|tumefacție
extumescence	umflare|turgescență|tumescență|tumefacție
tumefaction	umflare|turgescență|tumescență|tumefacție
swelling	umflare|turgescență|tumescență|tumefacție
essential traveller	călător cu rol esențial
non-irritating tape	bandă neiritantă
orphan diagnostics	metode de diagnostic orfane
Better Life for Cancer Patients Initiative	Inițiativa „O viață mai bună pentru pacienții bolnavi de cancer”
mobility aid	dispozitiv de ajutor la mers
mobility support device	dispozitiv de ajutor la mers
cell seed	sămânță „mamă”
primary culture of hepatocytes	hepatocite primare|cultură primară de hapatocite
primary hepatocytes	hepatocite primare|cultură primară de hapatocite
primary hepatocyte culture	hepatocite primare|cultură primară de hapatocite
MacDonald's weakfish	totoaba
totoaba	totoaba
Macdonald weakfish	totoaba
cross-reactivity	fixare încrucișată|reactivitate încrucișată
sulfametoxydiazine	sulfametoxidiazină
cerebral cortex	cortex cerebral
maternal immunity	imunitate maternă
Coordination Group for Mutual Recognition and Decentralised Procedures - Human	Grupul de coordonare pentru procedura de recunoaștere reciprocă și procedura descentralizată - Medicamente de uz uman|CMD(h)
CMDh	Grupul de coordonare pentru procedura de recunoaștere reciprocă și procedura descentralizată - Medicamente de uz uman|CMD(h)
antigenic unit	unitate antigenică
carcinogenicity	carcinogenicitate
carcinogenic potency	carcinogenicitate
enhancer	amplificator
annual safety report	raport anual privind siguranța
diploid	diploid
Coronavirus Response Investment Initiative	Inițiativa pentru investiții ca reacție la coronavirus
CRII	Inițiativa pentru investiții ca reacție la coronavirus
caraway	chimen
virus neutralisation test	test de virusneutralizare
VNT	test de virusneutralizare
virus neutralisation assay	test de virusneutralizare
full quality assurance	asigurarea totală a calității
hyperaemia	hiperemie
conjugated	conjugat
eye irritation	iritație oculară|iritație a ochilor|iritarea ochilor
health reinsurance obligation	obligație de reasigurare de sănătate
aversive	agent aversiv
aversive agent	agent aversiv
blister pack	blister
somatic cell count	NCS|număr de celule somatice
SCC	NCS|număr de celule somatice
non-irritant dose	doză non-iritantă
mycotoxin	micotoxină
substantial manipulation	modificare substanțială
intratracheal instillation	instilație traheală
precipitin line	linie de precipitare
oxidative phosphorylation	fosforilare oxidativă
access to medicines	acces la medicamente
epicormic shoot	coardă lacomă|lăstar lacom
epicormic sprout	coardă lacomă|lăstar lacom
water shoot	coardă lacomă|lăstar lacom
water sprout	coardă lacomă|lăstar lacom
regulatory review	revizuiri de reglementare
post-marketing surveillance study	studiu de supraveghere ulterior introducerii pe piață
HAI	IHA|inhibarea hemaglutinării
haemagglutination inhibition	IHA|inhibarea hemaglutinării
pandemic fatigue	fatigabilitate în urma infecției cu SARS-CoV-2|sindrom de oboseală cronică post COVID-19
COVID fatigue	fatigabilitate în urma infecției cu SARS-CoV-2|sindrom de oboseală cronică post COVID-19
biotrophic pathogen	agent patogen biotrof
biotroph	agent patogen biotrof
emergency management system	sistem de gestionare a situațiilor de urgență
sex-linked recessive lethal assay	test de letalitate recesivă in raport cu sexul
sex-linked recessive lethal test	test de letalitate recesivă in raport cu sexul
SLRL test	test de letalitate recesivă in raport cu sexul
oral vaccination	vaccinare orală
xenobiotic substance	xenobiotic|compus xenobiotic|substanță xenobiotică
xenobiotic compound	xenobiotic|compus xenobiotic|substanță xenobiotică
xenobiotic	xenobiotic|compus xenobiotic|substanță xenobiotică
withdrawal of a marketing authorisation application	retragerea cererii de autorizație de introducere pe piață
neuropathological effect	efect neuropatologic
repurposed drug	medicament repoziționat
repurposed medicine	medicament repoziționat
repurposed medicinal product	medicament repoziționat
repositioned drug	medicament repoziționat
sulfiram	sulfiram
endothelium	endoteliu
auxiliary medicinal product	medicament auxiliar
The Rules Governing Medicinal Products in the European Union	Norme de reglementare a medicamentelor în Comunitatea Europeană
metaphase arresting agent	inhibitor de metafază
metaphase-arresting substance	inhibitor de metafază
European seabass	lavrac|lup-de-mare|biban-de-mare european
white sea perch	lavrac|lup-de-mare|biban-de-mare european
sea bass	lavrac|lup-de-mare|biban-de-mare european
bass	lavrac|lup-de-mare|biban-de-mare european
sea perch	lavrac|lup-de-mare|biban-de-mare european
eye pain	durere oculară
melanin	melanină
enema	clismă
clyster	clismă
screening method	metodă de depistare
interferon	interferon
IFN	interferon
epidemic risk	risc epidemiologic|risc de epidemie|risc epidemic
3Rs	înlocuire, reducere și îmbunătățire
replacement, reduction and refinement	înlocuire, reducere și îmbunătățire
the Three Rs	înlocuire, reducere și îmbunătățire
reduction, refinement and replacement	înlocuire, reducere și îmbunătățire
live assistance	asistență vie
alert notification	notificare de alertă
shortfin mako	rechin mako
shortfin mako shark	rechin mako
mackerel shark	rechin mako
marketing authorisation dossier	dosarul autorizației de introducere pe piață
Working Party on Public Health (High Level)	Grupul de lucru pentru sănătate publică (la nivel înalt)
Working Party on Public Health at Senior Level	Grupul de lucru pentru sănătate publică (la nivel înalt)
neurotoxicity	neurotoxicitate
nervous system toxicity	neurotoxicitate
parasitoid	parazitoid
efficacy	eficacitatea unui medicament|eficiența clinică a unui medicament
efficacy of a medicinal product	eficacitatea unui medicament|eficiența clinică a unui medicament
mandatory scope of the centralised procedure	domeniul obligatoriu de aplicare a procedurii centralizate
distribution	distribuție|biodistribuție
biodistribution	distribuție|biodistribuție
neurobehavioural effect	efect neurocomportamental
sputum	spută|expectorație
angiotensinogen	angiotensinogen
tegafur	tegafur
sporangium	sporange
cicatrix	cicatrice
scar	cicatrice
reflex ontogeny	ontogeneza circuitelor neuronale
undulate ray	pisică de mare marmorată
asymptomatic	asimptomatic
official veterinarian	medic veterinar oficial
OV	medic veterinar oficial
carbohydrate polymers	polimeri glucidici
diethylene triamine pentaacetic acid	acid pentetic|DTPA|acid dietilentriaminopentaacetic
DTPA	acid pentetic|DTPA|acid dietilentriaminopentaacetic
diethylenetriaminepentaacetic acid	acid pentetic|DTPA|acid dietilentriaminopentaacetic
pentetic acid	acid pentetic|DTPA|acid dietilentriaminopentaacetic
stoma	stomată
rapid antigen self-test	test antigenic rapid pentru autotestare
factor I	fibrinogen
fibrinogen	fibrinogen
transmission rate	rată de infectare
infection rate	rată de infectare
Fowl pox	difterovariola aviară
induction phase	perioadă de inducție|fază de inducție
induction period	perioadă de inducție|fază de inducție
potassium chlorate	clorat de potasiu
coccidiocide	coccidiocid
coccidiocidal drug	coccidiocid
skin lesion	leziune cutanată|leziune a pielii
dermal lesion	leziune cutanată|leziune a pielii
secondary case	caz secundar
chondrocyte	condorcit
botulism	botulism
isotonic saline	soluție fiziologică salină|salină fiziologică
physiological saline	soluție fiziologică salină|salină fiziologică
isotonic sodium chloride solution	soluție fiziologică salină|salină fiziologică
normal saline	soluție fiziologică salină|salină fiziologică
saline	soluție fiziologică salină|salină fiziologică
Oral rehydration therapy	terapie de rehidratare orală
quantal data	date binare
binary data	date binare
similar biological medicinal product	medicament biosimilar
biosimilar	medicament biosimilar
biosimilar medicinal product	medicament biosimilar
similar biological	medicament biosimilar
biosimilar medicine	medicament biosimilar
interstitial space	interstițiu|spațiu interstițial
interstitium	interstițiu|spațiu interstițial
test laboratory	laborator de încercări
DIC	CID|coagulare intravasculară diseminată
consumption coagulopathy	CID|coagulare intravasculară diseminată
disseminated intravascular coagulation	CID|coagulare intravasculară diseminată
unabsorbed dose	doză neabsorbită
Food for everyone	„Hrană pentru fiecare”
acute toxicity	toxicitate acută
synovial biopsy	biopsie sinovială
intersex	intersexualitate
hermaphroditism	intersexualitate
disorders of sex development	intersexualitate
DSDs	intersexualitate
Müller-Kauffmann Tetrathionate-novobiocin broth	bulion Muller Kauffman-tetrationat-novobiocin|bulion MKTTn
MKTTn broth	bulion Muller Kauffman-tetrationat-novobiocin|bulion MKTTn
immunopathogenesis	imunopatogeneză
dental prostheses	proteză dentară
anterior chamber of the eye	camera anterioară a ochiului|camera anterioară
anterior chamber	camera anterioară a ochiului|camera anterioară
originator medicine	medicament original
originator brand	medicament original
innovator brand	medicament original
originator	medicament original
originator pharmaceutical product	medicament original
originator pharmaceutical	medicament original
originator medicinal product	medicament original
originator product	medicament original
health mark	marcă de sănătate
inspection stamp	marcă de sănătate
campylobacteriosis	campilobacterioză
Campylobacter enteritis	campilobacterioză
SAE	eveniment advers grav
serious adverse event	eveniment advers grav
RCT	Centrul de Cercetare și Reabilitare a Victimelor Torturii (RCT)
Rehabilitation and Research Centre for Torture Victims	Centrul de Cercetare și Reabilitare a Victimelor Torturii (RCT)
HIC value	valoarea CVC|valoarea criteriului de vătămare a capului
Head Injury Criteria value	valoarea CVC|valoarea criteriului de vătămare a capului
scaled notothenia	cod de stâncă cenușiu|cod de piatră gri
grey rockcod	cod de stâncă cenușiu|cod de piatră gri
mutagen	substanță mutagenă|mutagen
mutagenic substance	substanță mutagenă|mutagen
chemical mutagen	substanță mutagenă|mutagen
batch-to-batch consistency	constanța loturilor
penetration	penetrare
secondary adrenal insufficiency	supresie adrenocorticală
adreno-cortical suppression	supresie adrenocorticală
adrenal suppresion	supresie adrenocorticală
Gibraltar Fever	bruceloză
Mediterranean fever	bruceloză
Bang's disease	bruceloză
undulant fever	bruceloză
Malta fever	bruceloză
brucellosis	bruceloză
Neapolitan fever	bruceloză
brucelliasis	bruceloză
application dossier	dosar de cerere pentru studii clinice intervenționale
clinical trial application dossier	dosar de cerere pentru studii clinice intervenționale
CTA dossier	dosar de cerere pentru studii clinice intervenționale
AIMD	dispozitiv medical implantabil activ
active implanted medical device	dispozitiv medical implantabil activ
active implantable medical device	dispozitiv medical implantabil activ
major event	eveniment de forță majoră|eveniment major
somatic cell	celulă somatică
viral shedding	excreție virală
infectious virus shedding	excreție virală
revocation of a marketing authorisation	revocarea autorizației de introducere pe piață
orphan medical device	dispozitiv medical orfan
points-to-consider document	document privind punctele de analizat
phosphate buffer	tampon fosfat
family physician	medic de familie
family doctor	medic de familie
ADR	reacție adversă
adverse reaction	reacție adversă
adverse drug reaction	reacție adversă
granular substance	substanță granulară
proprioceptive stimulus	stimul proprioceptiv
inspiratory 'whooping'	stridor inspirator
inspiratory whooping	stridor inspirator
inspiratory whoop	stridor inspirator
orong	chiru|antilopă tibetană
chiru	chiru|antilopă tibetană
Tibetan antelope	chiru|antilopă tibetană
viral vector	vector viral
aptamer	aptamer
hallucinogen	drog halucinogen|substanță halucinogenă|halucinogen
hallucinogenic drug	drog halucinogen|substanță halucinogenă|halucinogen
EC design examination certificate	certificat de examinare CE a proiectului|certificat de examinare UE a proiectului
EU design examination certificate	certificat de examinare CE a proiectului|certificat de examinare UE a proiectului
medulla	bulb rahidian|medulla oblongata
medulla oblongata	bulb rahidian|medulla oblongata
comparator drug	comparator|comparator activ
active control	comparator|comparator activ
CP	comparator|comparator activ
comparator	comparator|comparator activ
comparator product	comparator|comparator activ
active comparator	comparator|comparator activ
enhanced functionalities	funcționalități extinse
inkfish	calmar european
sea arrow	calmar european
common squid	calmar european
squid loligo	calmar european
squid	calmar european
anadromous species	specie anadromă
sampling frequency	frecvență de eșantionare|rată de eșantionare
sampling rate	frecvență de eșantionare|rată de eșantionare
hygiene package	pachetul privind igiena
Programme for the Union's action in the field of health	programul „UE pentru sănătate”|program de acțiune a Uniunii în domeniul sănătății
EU4Health Programme	programul „UE pentru sănătate”|program de acțiune a Uniunii în domeniul sănătății
silent infection	infecție subclinică
subclinical infection	infecție subclinică
inapparent infection	infecție subclinică
Youth Health Initiative	Inițiativa privind sănătatea tinerilor
whooping cough	tuse convulsivă
pertussis	tuse convulsivă
bed-day	zi de internare în spital
alpha-2 adrenergic receptor	α2-adrenoreceptor|receptor alfa-2 adrenergic
α2-adrenoceptor	α2-adrenoreceptor|receptor alfa-2 adrenergic
a2-adrenoceptor	α2-adrenoreceptor|receptor alfa-2 adrenergic
α<sub>2</sub>-adrenergic receptor	α2-adrenoreceptor|receptor alfa-2 adrenergic
neurochemical effect	efect neurochimic
silversides	Atherinidae
Old World silversides	Atherinidae
vaccine strain	tulpină vaccinală|tulpină de vaccin
antiarrhythmic drug	antiaritmic|agent antiaritmic|medicament antiaritmic
anti-arrhythmic agent	antiaritmic|agent antiaritmic|medicament antiaritmic
antiarrhythmic agent	antiaritmic|agent antiaritmic|medicament antiaritmic
antidysrhythmic	antiaritmic|agent antiaritmic|medicament antiaritmic
anti-arrhythmic	antiaritmic|agent antiaritmic|medicament antiaritmic
antiarrhythmic	antiaritmic|agent antiaritmic|medicament antiaritmic
anti-dysrhythmic	antiaritmic|agent antiaritmic|medicament antiaritmic
anti-dysrhythmic drug	antiaritmic|agent antiaritmic|medicament antiaritmic
anti-dysrhythmic agent	antiaritmic|agent antiaritmic|medicament antiaritmic
ulcer	ulcer
method for active surveillance	metode de supraveghere activă
respiratory depression	detresă respiratorie
epilepsy	epilepsie
lipoprotein lipase	lipoproteinlipază
environmental health	sănătatea mediului înconjurător
environmental hygiene	sănătatea mediului înconjurător
translation	Traducere
Working Party on Pharmaceuticals and Medical Devices	Grupul de lucru pentru produse farmaceutice și dispozitive medicale
Oriental bonito	pălămidă orientală
striped bonito	pălămidă orientală
C-terminus	terminație carboxilică
carboxyl terminus	terminație carboxilică
conjugation	conjugare
out-of-pocket payment	plată directă
dosimetry	dozimetrie
caprine animal	caprină
animal of the caprine species	caprină
glucosamine	glucozamină
batch number	numărul lotului
serious incident	incident grav
third-degree relative	rudă de gradul al treilea
operator exposure	expunere a operatorului
equivalent dose	doză echivalentă
sexual transmission	transmitere sexuală
true-breeding line	linie pură
IB	broșura investigatorului
investigator's brochure	broșura investigatorului
noise figure	raport S/Z|raport semnal/zgomot
S/N ratio	raport S/Z|raport semnal/zgomot
signal/noise ratio	raport S/Z|raport semnal/zgomot
SNR	raport S/Z|raport semnal/zgomot
S/N	raport S/Z|raport semnal/zgomot
signal-to-noise ratio	raport S/Z|raport semnal/zgomot
<i>Dalbergia </i>species	Dalbergia spp.
<i>Dalbergia</i>	Dalbergia spp.
European flat oyster	stridie|stridia plată europeană|stridie plată
concurrent VC group	grup paralel de control cu vehicul
concurrent vehicle control group	grup paralel de control cu vehicul
MRSV	mediu semisolid Rappaport Vassiliadis modificat
modified semi-solid Rappaport Vassiliadis medium	mediu semisolid Rappaport Vassiliadis modificat
MRSV medium	mediu semisolid Rappaport Vassiliadis modificat
hexamethylene tetramine	hexametilentetramină|E 239|hexamină
methenamine	hexametilentetramină|E 239|hexamină
hexamine	hexametilentetramină|E 239|hexamină
E 239	hexametilentetramină|E 239|hexamină
hexamethylenetetramine	hexametilentetramină|E 239|hexamină
urotropine	hexametilentetramină|E 239|hexamină
1,3,5,7-tetraazaadamantane	hexametilentetramină|E 239|hexamină
genetically modified virus	virus modificat genetic
cerebrum	creier anterior|telencefal
telencephalon	creier anterior|telencefal
monitoring	monitorizare a amenințărilor transfrontaliere grave la adresa sănătății
suppression	stopare a unei epidemii|suprimare a răspândirii unui virus
falsified medicine	medicament falsificat
falsified medicinal product	medicament falsificat
cumulative susceptibility report	antibiogramă cumulativă
cumulative antimicrobial susceptibility test data summary	antibiogramă cumulativă
cumulative susceptibility test data	antibiogramă cumulativă
antibiogram	antibiogramă cumulativă
patch	patch
gauze patch	patch
behavioural risk factor	factor de risc comportamental
injury	leziune
outpatient treatment	tratament ambulatoriu
zootechnical treatment	tratament zootehnic
cleavage site	situs de clivaj
sulfametomidine	sulfametomidină
medical assessment	evaluare medicală
mediastinum	mediastin
dose-effect curve	curbă doză-efect
downstream migration	migrație în aval
droplet transmission	transmitere prin secreții respiratorii
treatment of choice	tratament de elecție
site exposure pathway	cale de expunere
exposure pathway	cale de expunere
potato	cartof
respiratory sensitiser	sensibilizant pentru căile respiratorii
LNC	celula din ganglion limfatic
lymph node cell	celula din ganglion limfatic
exposure-response relationship	relația expunere-efect|relația expunere-răspuns
net survival	supraviețuire netă
gastric ulcer	ulcer gastric
vaginal cuff	cupola vaginală
Pick's disease	boala Pick
black seabream	cantar
PSP	intoxicație cu toxina paralitică a crustaceelor
paralytic shellfish poisoning	intoxicație cu toxina paralitică a crustaceelor
delusion	iluzie
Crisis Management Plan for Centrally Authorised Products	Plan de gestionare a crizei pentru produsele autorizate prin procedura centralizată
activity	activitate
European Pharmaceutical Products database	EPh|Baza europeană de date pentru produse farmaceutice|EudraPharm
EudraPharm	EPh|Baza europeană de date pentru produse farmaceutice|EudraPharm
EPh	EPh|Baza europeană de date pentru produse farmaceutice|EudraPharm
West Nile Fever	febra West Nile|EVN|encefalita de West Nile
endometrial cancer	cancer endometrial
European Agreement on the Instruction and Education of Nurses	Acordul european asupra instruirii și formării asistenților medicali
Agreement on the Temporary Importation, free of duty, of Medical, Surgical and Laboratory Equipment for use on free loan in Hospitals and other Medical Institutions for purposes of Diagnosis or Treatment	Acordul pentru importul temporar în franciză vamală, cu titlu de împrumut gratuit și în scopuri diagnostice sau terapeutice, de material medico-chirurgical și de laborator destinat unităților sanitare
aberration	anomalie cromozomială|aberație cromozomială
chromosomal damage	anomalie cromozomială|aberație cromozomială
chromosome aberration	anomalie cromozomială|aberație cromozomială
chromosomal aberration	anomalie cromozomială|aberație cromozomială
oral intubation	intubație orală
care pathway	parcurs terapeutic
P4 medicine	medicina celor 4 P
European registration system	sistemul de înregistrare europeană
haemorrhagic rash	erupție hemoragică
near-patient test	test de diagnosticare rapidă la locul acordării asistenței medicale
point-of-care diagnostic test	test de diagnosticare rapidă la locul acordării asistenței medicale
N,N-diethyl-D-lysergamide	N,N-dietil-D-lisergamidă|dietilamida acidului lisergic|LSD|LSD-25|lisergid
LSD-25	N,N-dietil-D-lisergamidă|dietilamida acidului lisergic|LSD|LSD-25|lisergid
lysergic acid diethylamide	N,N-dietil-D-lisergamidă|dietilamida acidului lisergic|LSD|LSD-25|lisergid
LSD	N,N-dietil-D-lisergamidă|dietilamida acidului lisergic|LSD|LSD-25|lisergid
reusable respirator mask	semi-mască filtrantă împotriva particulelor reutilizabilă
reusable particulate respirator	semi-mască filtrantă împotriva particulelor reutilizabilă
reusable respirator	semi-mască filtrantă împotriva particulelor reutilizabilă
tertiary care	îngrijire terțiară|asistență medicală terțiară
tertiary health care	îngrijire terțiară|asistență medicală terțiară
NTE	esteraza caracteristică polineuropatiilor
neuropathy target esterase	esteraza caracteristică polineuropatiilor
kitefin shark	rechin focă
occupational rehabilitation	reabilitare ocupațională
full dose-response curve	curbă doză-răspuns completă
PTSD	tulburare de stres posttraumatic
post-traumatic stress disorder	tulburare de stres posttraumatic
post-traumatic stress syndrome	tulburare de stres posttraumatic
PTSS	tulburare de stres posttraumatic
panel study	cercetare de tip panel|anchetă cu eșantion fix
panel survey	cercetare de tip panel|anchetă cu eșantion fix
drug reprofiling	reorientare a utilizării medicamentelor|repoziționare a medicamentelor
therapeutic switching	reorientare a utilizării medicamentelor|repoziționare a medicamentelor
drug repurposing	reorientare a utilizării medicamentelor|repoziționare a medicamentelor
drug repositioning	reorientare a utilizării medicamentelor|repoziționare a medicamentelor
naïve population	populație naivă
European Pact for Mental Health and Well-being	Pactul european pentru sănătate mintală și bunăstare
chronic toxicity	toxicitate cronică
long-term toxicity	toxicitate cronică
skin sensitising chemical	agent chimic sensibilizant cu acțiune cutanată
drug safety monitoring	farmacovigilență
drug monitoring	farmacovigilență
PV	farmacovigilență
PhV	farmacovigilență
pharmacovigilance	farmacovigilență
catheter	cateter
biotechnological substance	substanță obținută prin biotehnologie
salmonellosis	salmoneloză
human salmonellosis	salmoneloză
antibody test	test anticorp|test de detecție a anticorpilor
secondary outbreak	focar secundar
deoxyribonucleic acid	acid dezoxiribonucleic|ADN
DNA	acid dezoxiribonucleic|ADN
wastewater-based disease surveillance	sistem de monitorizare a apelor uzate
wastewater surveillance system	sistem de monitorizare a apelor uzate
wastewater surveillance	sistem de monitorizare a apelor uzate
wastewater monitoring	sistem de monitorizare a apelor uzate
avoidable mortality	mortalitate evitabilă
intermedine	intermedină
rabies	turbare|rabie
International Medical Products Anti-Counterfeiting Taskforce	Grupul de lucru internațional pentru combaterea contrafacerii medicamentelor|IMPACT
IMPACT	Grupul de lucru internațional pentru combaterea contrafacerii medicamentelor|IMPACT
sulfanilamide	sulfanilamidă
rapporteur	raportor
widowers' or widows' invalidity pension	pensie de urmaș
contact tracing and warning app	aplicație de depistare a contacților și de avertizare|aplicație de depistare și de avertizare a contacților pacienților confirmați
nasal decongestant	decongestionant nazal
global marketing authorisation	autorizație generală de punere pe piață
mouse	șoarece
duty holder	entitate responsabilă
EU Action Plan on Childhood Obesity	Plan de acțiune al UE privind obezitatea infantilă
European Solidarity Tracker	instrumentul care ilustrează solidaritatea europeană
infection-induced cancer	cancer indus de infecții
bulbus oculi	glob ocular|bulb ocular
eyeball	glob ocular|bulb ocular
globe	glob ocular|bulb ocular
ergot alkaloid	alcaloid din cornul secarei
traditional herbal medicinal product	medicamente tradiționale din plante
SARS-CoV-2	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
novel coronavirus	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
virus responsible for COVID-19	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
COVID-19 virus	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
severe acute respiratory syndrome coronavirus 2	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
2019-nCoV	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
2019 novel coronavirus	SARS-CoV-2|coronavirusul sindromului respirator acut sever 2|coronavirusul 2 care cauzează sindromul respirator acut sever|virusul care provoacă COVID-19|noul coronavirus din China|noul coronavirus|2019-nCoV
intra-articular	intraarticular
tooth eruption	erupție dentară
respiratory sensitisation	sensibilizare respiratorie
pre-authorisation	aprobare prealabilă a prescripției medicale|pre-aprobare a prescripției medicale
pre-prescription authorisation	aprobare prealabilă a prescripției medicale|pre-aprobare a prescripției medicale
PPA	aprobare prealabilă a prescripției medicale|pre-aprobare a prescripției medicale
pre-prescription approval	aprobare prealabilă a prescripției medicale|pre-aprobare a prescripției medicale
tusk	brosme|ierosme
cusk	brosme|ierosme
Caribbean spiny lobster	langustă-țepoasă caraibă
EBM	medicină bazată pe dovezi
evidence-based medicine	medicină bazată pe dovezi
upper respiratory tract infection	infecție a căilor respiratorii superioare
URI	infecție a căilor respiratorii superioare
upper RTI	infecție a căilor respiratorii superioare
upper respiratory infection	infecție a căilor respiratorii superioare
URTI	infecție a căilor respiratorii superioare
biopharmaceutical	produs biologic|medicament biologic
biomedicine	produs biologic|medicament biologic
biological medicinal product	produs biologic|medicament biologic
biologic	produs biologic|medicament biologic
PHC	Comitetul farmaceutic
Pharmaceutical Committee	Comitetul farmaceutic
order	ordin
basal cell carcinoma	carcinom bazocelular|epiteliom bazocelular
BCC	carcinom bazocelular|epiteliom bazocelular
basal cell epithelioma	carcinom bazocelular|epiteliom bazocelular
basal cell cancer	carcinom bazocelular|epiteliom bazocelular
rodent ulcer	carcinom bazocelular|epiteliom bazocelular
induction of anaesthesia	inducerea anesteziei
favipiravir	favipiravir
extraction	extracție
variegation	variegație
neuropathological lesion	leziune neuropatologică
neurophatological alteration	leziune neuropatologică
MoA	mod de acțiune
mode of action	mod de acțiune
locus	locus
genetic locus	locus
mask induction of anaesthesia	inducție a anesteziei pe mască
mask induction	inducție a anesteziei pe mască
active substance	substanță activă|substanță farmacologic activă
active ingredient	substanță activă|substanță farmacologic activă
pharmacologically active substance	substanță activă|substanță farmacologic activă
Specialised Group Anti-infectives/Immunology	Grupul specializat anti-infecțioase/imunologie
DRG-based payment system	tarif pe caz rezolvat (DRG)|plată pe bază de tarif pe caz rezolvat (DRG)
diagnosis-related group payment system	tarif pe caz rezolvat (DRG)|plată pe bază de tarif pe caz rezolvat (DRG)
DRG payments	tarif pe caz rezolvat (DRG)|plată pe bază de tarif pe caz rezolvat (DRG)
case-based payment system	tarif pe caz rezolvat (DRG)|plată pe bază de tarif pe caz rezolvat (DRG)
payment system based on diagnosis-related groups	tarif pe caz rezolvat (DRG)|plată pe bază de tarif pe caz rezolvat (DRG)
eHealth Network	rețea de e-sănătate
nasal snuff	tutun pentru uz nazal
snuff	tutun pentru uz nazal
nasal tobacco	tutun pentru uz nazal
transsexual	transsexual
contagious agent	agent patogen contagios
crisis relevant product	produs necesar în situații de criză
MEHM	Modulul minim european în materie de sănătate
Minimum European Health Module	Modulul minim european în materie de sănătate
biosecurity	biosecuritate
laboratory biosecurity	biosecuritate
PI	Cercetător științific principal|Responsabil științific
principal investigator	Cercetător științific principal|Responsabil științific
Advisory Forum	forum consultativ
photoallergy	fotoalergie
polyarticular onset juvenile idiopathic arthritis	artrită idiopatică juvenilă poliarticulară
polyarticular onset juvenile rheumatoid arthritis	artrită idiopatică juvenilă poliarticulară
NTID	medicament cu indice terapeutic mic
narrow therapeutic index drug	medicament cu indice terapeutic mic
perflutren	perflutren|Optison
Optison	perflutren|Optison
vertical resistance	rezistență verticală|rezistență specifică
specific resistance	rezistență verticală|rezistență specifică
race-specific resistance	rezistență verticală|rezistență specifică
pharmacodynamic data	date farmacodinamice
umbilical hernia	hernie ombilicală
antibacterial agent	agent antibacterian
antibacterial drug	agent antibacterian
antibacterial	agent antibacterian
health service	serviciu de sănătate
indication	indicație terapeutică|indicație
therapeutic indication	indicație terapeutică|indicație
epidemiological method for a post-authorisation safety study	metode epidemiologice pentru studii de siguranță în perioada postautorizare
selective reporting of antibiotic susceptibility data	raportare selectivă a rezultatelor microbiologice|raportare selectivă
selective reporting of microbiology results	raportare selectivă a rezultatelor microbiologice|raportare selectivă
selective reporting	raportare selectivă a rezultatelor microbiologice|raportare selectivă
seedling	plantulă|puiet
cysticercus	cisticerc
deep abdominal surgery	chirurgie abdominală în plan profund
in vitro fertilisation	fertilizare in vitro
fertilisation in vitro	fertilizare in vitro
IVF	fertilizare in vitro
Inclusive Vaccine Alliance	Alianța pentru vaccin incluziv
IVA	Alianța pentru vaccin incluziv
Inclusive Vaccines Alliance	Alianța pentru vaccin incluziv
residual dose	doză reziduală
dose	doză|doză de vaccin
vaccine dose	doză|doză de vaccin
Specialised Group Oncology/CVS	Grupul specializat oncologie/SCV
taxonomic phylum	filum|încrengătură
division	filum|încrengătură
phylum	filum|încrengătură
wild Asian buffalo	bivol asiatic
wild water buffalo	bivol asiatic
Asian buffalo	bivol asiatic
arni	bivol asiatic
COVID-19 Data Portal	portal de date privind COVID-19
COVID-19 Portal	portal de date privind COVID-19
body fluid	lichid corporal
clonic movement	mișcare clonică
animal to human transmission	transmitere de la animal la om
propagule	propagulă
exposure	expunere
exposure to radiation	expunere
radiation exposure	expunere
polyneuropathy	polineuropatie
